X,Y,tld,domain,lat,lon
13.406685,52.588231,berlin,alnatura,52.588231,13.406685
13.406685,52.588231,berlin,veganz,52.588231,13.406685
13.406685,52.588231,berlin,greenline,52.588231,13.406685
13.404018,52.588219,berlin,meinefinanzen,52.588219,13.404018
13.404018,52.588219,berlin,meinegesundheit,52.588219,13.404018
13.404018,52.588219,berlin,pflegerente,52.588219,13.404018
13.404018,52.588219,berlin,ralphhirschberger,52.588219,13.404018
13.4040357,52.5881694,berlin,meinerente,52.5881694,13.4040357
13.4040357,52.5881694,berlin,fairquality,52.5881694,13.4040357
13.287002,52.588015,berlin,kletschkus,52.588015,13.287002
13.287002,52.588015,berlin,wang,52.588015,13.287002
13.411427,52.587984,berlin,iv-fotografie,52.587984,13.411427
13.409743,52.587896,berlin,coproduction,52.587896,13.409743
13.388991,52.587859,berlin,cba,52.587859,13.388991
13.2886434,52.5878269,berlin,alt-tegel,52.5878269,13.2886434
13.395088,52.587739,berlin,juegelt,52.587739,13.395088
13.287057,52.587709,berlin,druckerpatrone,52.587709,13.287057
13.401491,52.587696,berlin,artki,52.587696,13.401491
13.430471,52.587688,berlin,lavylites,52.587688,13.430471
13.283633,52.587686,berlin,schematherapeuten,52.587686,13.283633
13.424668,52.587649,berlin,firmenadresse,52.587649,13.424668
13.424668,52.587649,berlin,gewerbeanschrift,52.587649,13.424668
13.424668,52.587649,berlin,bordell-in,52.587649,13.424668
13.424668,52.587649,berlin,geschaeftsadresse-in,52.587649,13.424668
13.424668,52.587649,berlin,firmengruendung,52.587649,13.424668
13.424668,52.587649,berlin,gewerbeanmeldung-in,52.587649,13.424668
13.424668,52.587649,berlin,geschaeftsanschrift,52.587649,13.424668
13.424668,52.587649,berlin,swinger-club-in,52.587649,13.424668
13.304011,52.587524,berlin,dr-siegert,52.587524,13.304011
13.297317,52.587482,berlin,enneper,52.587482,13.297317
13.40271,52.58744,berlin,schauermann,52.58744,13.40271
13.28876,52.58742,berlin,juergen-weger,52.58742,13.28876
13.297459,52.587394,berlin,stickmanufaktur,52.587394,13.297459
13.402738,52.587318,berlin,mein-einbauschrank,52.587318,13.402738
13.418378,52.587219,berlin,hauptstadtfarbe,52.587219,13.418378
13.425463,52.587125,berlin,datapaq,52.587125,13.425463
13.29843625,52.58708835,berlin,reiseimpfung,52.58708835,13.29843625
13.29843625,52.58708835,berlin,nachhilfelehrer,52.58708835,13.29843625
13.402026,52.587075,berlin,businessfotografen,52.587075,13.402026
13.298389,52.587061,berlin,gelbfieberimpfung,52.587061,13.298389
13.298389,52.587061,berlin,durchgangsarzt,52.587061,13.298389
13.298389,52.587061,berlin,unfallchirurg,52.587061,13.298389
13.288508,52.586965,berlin,gick,52.586965,13.288508
13.41643,52.586956,berlin,hauptstadtbuero,52.586956,13.41643
13.283926,52.586822,berlin,rolladenbau-schlomm,52.586822,13.283926
13.332948,52.586726,berlin,sport-im-olympiapark,52.586726,13.332948
13.285369,52.586695,berlin,capital-chocolate-bear,52.586695,13.285369
13.285369,52.586695,berlin,choco-cafe,52.586695,13.285369
13.397518,52.586621,berlin,zulassungsdienst24,52.586621,13.397518
13.397518,52.586621,berlin,immofix,52.586621,13.397518
13.389755,52.586616,berlin,ecotax,52.586616,13.389755
13.414347,52.586569,berlin,scheibentoenung24,52.586569,13.414347
13.414347,52.586569,berlin,fahrzeugfolierung,52.586569,13.414347
13.418138,52.586539,berlin,kosmetikpinsel,52.586539,13.418138
13.418138,52.586539,berlin,beautybrushes,52.586539,13.418138
13.41133,52.586534,berlin,fahrradschmiede,52.586534,13.41133
13.42063,52.586523,berlin,pci,52.586523,13.42063
13.42063,52.586523,berlin,pid-immobilien,52.586523,13.42063
13.42063,52.586523,berlin,profi-concept,52.586523,13.42063
13.42063,52.586523,berlin,drosihn,52.586523,13.42063
13.358436,52.586419,berlin,gaestehaus-papa,52.586419,13.358436
13.423615,52.586341,berlin,zulassungsservice,52.586341,13.423615
13.423615,52.586341,berlin,kfz-zulassungsservice,52.586341,13.423615
13.332004,52.586323,london,currywurst,52.586323,13.332004
13.332004,52.586323,berlin,uwe-peters,52.586323,13.332004
13.332004,52.586323,berlin,yoga-yoga,52.586323,13.332004
13.332004,52.586323,london,yoga-yoga,52.586323,13.332004
13.332004,52.586323,london,uwe-peters,52.586323,13.332004
13.332004,52.586323,london,louise-peters,52.586323,13.332004
13.401414,52.586257,berlin,radtke,52.586257,13.401414
13.375608,52.586249,berlin,technomed,52.586249,13.375608
13.279117,52.586201,berlin,lunchkonzerte,52.586201,13.279117
13.365892,52.586179,berlin,berrier,52.586179,13.365892
13.365168,52.586173,berlin,seebode,52.586173,13.365168
13.410232,52.586153,berlin,currao,52.586153,13.410232
13.402184,52.58614,berlin,versicherungsexperte,52.58614,13.402184
13.402184,52.58614,berlin,business-lounge,52.58614,13.402184
13.402184,52.58614,berlin,vmx,52.58614,13.402184
13.402184,52.58614,berlin,firmenversicherung,52.58614,13.402184
13.402184,52.58614,berlin,jgr,52.58614,13.402184
13.4021835,52.5861399,berlin,versicherungsmaklerin,52.5861399,13.4021835
13.4021835,52.5861399,berlin,hausversicherung,52.5861399,13.4021835
13.287944,52.586123,berlin,gollhardt,52.586123,13.287944
13.289917,52.586019,berlin,manufakt,52.586019,13.289917
13.396304,52.586007,berlin,secondnature,52.586007,13.396304
13.325327,52.585959,berlin,seglerjugend,52.585959,13.325327
13.279508,52.585953,berlin,rosenbaum,52.585953,13.279508
13.402878,52.5859,berlin,terranet,52.5859,13.402878
13.407069,52.585855,berlin,kfzpflege,52.585855,13.407069
13.292748,52.585811,berlin,selbstreparaturwerkstatt,52.585811,13.292748
13.28262,52.585786,berlin,dvd-druck,52.585786,13.28262
13.28262,52.585786,berlin,dvd-herstellung,52.585786,13.28262
13.28262,52.585786,berlin,cd-druck,52.585786,13.28262
13.312734,52.58574,berlin,tatamis,52.58574,13.312734
13.312734,52.58574,berlin,packband,52.58574,13.312734
13.312734,52.58574,berlin,transpack,52.58574,13.312734
13.312734,52.58574,berlin,kantenschutz,52.58574,13.312734
13.312734,52.58574,berlin,luftkissen,52.58574,13.312734
13.312734,52.58574,berlin,versandverpackung,52.58574,13.312734
13.312734,52.58574,berlin,fuellmaterial,52.58574,13.312734
13.312734,52.58574,berlin,futon,52.58574,13.312734
13.357287,52.585668,berlin,pi-informatik,52.585668,13.357287
13.427338,52.585663,berlin,lebe-aktiv,52.585663,13.427338
13.411664,52.5856,berlin,gesunde-zukunft,52.5856,13.411664
13.280627,52.585537,berlin,fachbuero-brandschutz,52.585537,13.280627
13.280627,52.585537,berlin,gurk,52.585537,13.280627
13.280627,52.585537,berlin,immoservice,52.585537,13.280627
13.280627,52.585537,berlin,stefan-gurk,52.585537,13.280627
13.280627,52.585537,berlin,brandschutznachweis,52.585537,13.280627
13.411729,52.5855126,berlin,gwb,52.5855126,13.411729
13.411729,52.5855126,berlin,birkenhauer,52.5855126,13.411729
13.3913076,52.5855082,berlin,mypersonaltrainer,52.5855082,13.3913076
